schema_id,template_id,authored_template_id,category_path,parent_category,leaf_category,sub_category,category_gr,cta_map_key,cta_url,template_status,match_mode,template_file,fingerprint,n_sections,n_rows_total,last_section,last_label,example_count,first_example
sha1:f01f90ea7ede91062cf9431f54a3cea83c040481,entoixizomena_plyntiria_royxon,entoixizomena_plyntiria_royxon_electronet_labels_v1,ΟΙΚΙΑΚΕΣ ΣΥΣΚΕΥΕΣ > Εντοιχιζόμενες Συσκευές > Πλυντήρια Ρούχων,ΟΙΚΙΑΚΕΣ ΣΥΣΚΕΥΕΣ,Εντοιχιζόμενες Συσκευές,Πλυντήρια Ρούχων,Εντοιχιζόμενα Πλυντήρια Ρούχων,Εντοιχιζόμενα Πλυντήρια Ρούχων,https://www.etranoulis.gr/oikiakes-syskeues/entoixizomenes-syskeues/en-plynthria-rouxwn,active,direct_single,resources/templates/electronet/entoixizomena_plyntiria_royxon.json,b1dd4d748dc09190bc408b1d8f46c3a105c75f83d73a69a5cf2d534759103130,5,35,Γενικά χαρακτηριστικά,Βάθος Συσκευής σε Εκατοστά,1,https://www.electronet.gr/oikiakes-syskeyes/entoihizomenes/plyntiria-royhon/plyntirio-royhon-bosch-wiw28542eu-8-kg-c
sha1:4e141321f61efc85ad7269f80954b0eac2a24c47,set_foyrnoi_kai_esties,set_foyrnoi_kai_esties_electronet_labels_v1,ΟΙΚΙΑΚΕΣ ΣΥΣΚΕΥΕΣ > Εντοιχιζόμενες Συσκευές > Σετ Φούρνοι και Εστίες,ΟΙΚΙΑΚΕΣ ΣΥΣΚΕΥΕΣ,Εντοιχιζόμενες Συσκευές,Σετ Φούρνοι και Εστίες,Σετ Φούρνοι και Εστίες,Σετ Φούρνοι και Εστίες,https://www.etranoulis.gr/oikiakes-syskeues/entoixizomenes-syskeues/Set-fournoi-esties,active,direct_single,resources/templates/electronet/set_foyrnoi_kai_esties.json,adf7f2fef9cd8e69cf87245b3277e55ee8da514b7cb723b4cea48e97379f4e8b,7,37,Εγγύηση,Εγγύηση Κατασκευαστή,1,https://www.etranoulis.gr/oikiakes-syskeues/entoixizomenes-syskeues/Set-fournoi-esties/set-bosch-heg537bs4-nkf645ga2e-fournos-estia
sha1:e7171941e40746d1e332cdc440c1df5e3b93fc98,entoixizomenoi_foyrnoi,entoixizomenoi_foyrnoi_electronet_labels_v1,ΟΙΚΙΑΚΕΣ ΣΥΣΚΕΥΕΣ > Εντοιχιζόμενες Συσκευές > Φούρνοι,ΟΙΚΙΑΚΕΣ ΣΥΣΚΕΥΕΣ,Εντοιχιζόμενες Συσκευές,Φούρνοι,Εντοιχιζόμενοι Φούρνοι,Εντοιχιζόμενοι Φούρνοι,https://www.etranoulis.gr/oikiakes-syskeues/entoixizomenes-syskeues/fournoi,active,direct_single,resources/templates/electronet/entoixizomenoi_foyrnoi.json,22b6ec444e38f3e76862c908d8e9feeb3455b6511630cbe8710a6fb312f729bc,6,31,Γενικά χαρακτηριστικά,Εγγύηση Κατασκευαστή,2,https://www.etranoulis.gr/oikiakes-syskeues/entoixizomenes-syskeues/fournoi/fournos-entoixizomenos-bosch-hba272bb3
sha1:a89228304ba0f5b14b7fdb756022443eb8cded62,entoixizomena_psygeia,entoixizomena_psygeia_electronet_labels_v1,ΟΙΚΙΑΚΕΣ ΣΥΣΚΕΥΕΣ > Εντοιχιζόμενες Συσκευές > Ψυγεία,ΟΙΚΙΑΚΕΣ ΣΥΣΚΕΥΕΣ,Εντοιχιζόμενες Συσκευές,Ψυγεία,Εντοιχιζόμενα Ψυγεία,Εντοιχιζόμενα Ψυγεία,https://www.etranoulis.gr/oikiakes-syskeues/entoixizomenes-syskeues/ent-psygeia,active,direct_single,resources/templates/electronet/entoixizomena_psygeia.json,3f7bfa72df48f6cf12fc7692e9ffb969eb7af587bee6099e14d3e39541383c0f,5,52,Γενικά χαρακτηριστικά,Εγγύηση Κατασκευαστή,1,https://www.etranoulis.gr/oikiakes-syskeues/entoixizomenes-syskeues/ent-psygeia/entoixizomenos-psygiokatapsikths-bosch-KBN96VFE0-leykos-e
sha1:56cfdd284d6463c550bebbbdc93bc453031abbd1,koyzines,koyzines_electronet_labels_v1,ΟΙΚΙΑΚΕΣ ΣΥΣΚΕΥΕΣ > Κουζίνες > -,ΟΙΚΙΑΚΕΣ ΣΥΣΚΕΥΕΣ,Κουζίνες,,Κουζίνες,Κουζίνες,https://www.etranoulis.gr/oikiakes-syskeues/kouzines,active,direct_single,resources/templates/electronet/koyzines.json,3ed2693c44a4b94ff6687b4c8dac878e823383b6c32c0e16c16f0c3857ac685c,4,30,Γενικά Χαρακτηριστικά,Πλάτος Συσκευής σε Εκατοστά,2,https://www.etranoulis.gr/oikiakes-syskeues/kouzines/kitchen-ceramics-bosch-serie-4-hkr390020-white-a
sha1:4baa5f4cef74197218aaff4b6a9533fbf9d1413a,plyntiria_piaton,plyntiria_piaton_electronet_labels_v1,ΟΙΚΙΑΚΕΣ ΣΥΣΚΕΥΕΣ > Πλυντήρια Πιάτων > -,ΟΙΚΙΑΚΕΣ ΣΥΣΚΕΥΕΣ,Πλυντήρια Πιάτων,,Πλυντήρια Πιάτων,Πλυντήρια Πιάτων,https://www.etranoulis.gr/oikiakes-syskeues/plynthria-piatwn,active,direct_single,resources/templates/electronet/plyntiria_piaton.json,889502c197042b55147b27e7397ef08d69547fedb19c18500639fa701dcf1217,5,24,Γενικά χαρακτηριστικά,Διαστάσεις Συσκευής σε Εκατοστά (Υ χ Π χ Β,2,https://www.etranoulis.gr/oikiakes-syskeues/plynthria-piatwn/bosch-sks2iti00e-epitrapezio-plynthrio-piaton-55cm-inox-e
sha1:5dd5b1d1398630b950232cbf39069774fbf003cc,plyntiria_rouxwn,plyntiria_rouxwn_electronet_labels_v1,ΟΙΚΙΑΚΕΣ ΣΥΣΚΕΥΕΣ > Πλυντήρια-Στεγνωτήρια > Πλυντήρια Ρούχων,ΟΙΚΙΑΚΕΣ ΣΥΣΚΕΥΕΣ,Πλυντήρια-Στεγνωτήρια,Πλυντήρια Ρούχων,Πλυντήρια Ρούχων,Πλυντήρια Ρούχων,https://www.etranoulis.gr/oikiakes-syskeues/plynthria-stegnwthria/plynthria-rouxwn,active,direct_single,resources/templates/electronet/plyntiria_rouxwn.json,bf7f194bb049bcada5f8e85aa86824b39a2c84ec89c18f77a1f1f9d9515f04da,5,35,Γενικά χαρακτηριστικά,Βάθος Συσκευής σε Εκατοστά,0,
sha1:2c20efe5796bd53a1ff1c5a70225c16439398ee4,plyntiria_stegnwthria_2in1,plyntiria_stegnwthria_2in1_electronet_labels_v1,ΟΙΚΙΑΚΕΣ ΣΥΣΚΕΥΕΣ > Πλυντήρια-Στεγνωτήρια > Πλυντήρια Στεγνωτήρια 2 in1,ΟΙΚΙΑΚΕΣ ΣΥΣΚΕΥΕΣ,Πλυντήρια-Στεγνωτήρια,Πλυντήρια Στεγνωτήρια 2 in1,Πλυντήρια - Στεγνωτήρια 2 in 1,Πλυντήρια - Στεγνωτήρια 2 in 1,https://www.etranoulis.gr/oikiakes-syskeues/plynthria-stegnwthria/plynthria-stegnwthria-2-1,active,direct_single,resources/templates/electronet/plyntiria_stegnwthria_2in1.json,a046582d22707b272d5bcb82f395a2e73c94cd81b1a7c7ece8e9262458707817,4,28,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,0,
sha1:e769d86b2b3d2f27cbcc8f05e0f98d81e916979d,stegnotiria_rouxwn,stegnotiria_rouxwn,ΟΙΚΙΑΚΕΣ ΣΥΣΚΕΥΕΣ > Πλυντήρια-Στεγνωτήρια > Στεγνωτήρια Ρούχων,ΟΙΚΙΑΚΕΣ ΣΥΣΚΕΥΕΣ,Πλυντήρια-Στεγνωτήρια,Στεγνωτήρια Ρούχων,Στεγνωτήρια Ρούχων,Στεγνωτήρια Ρούχων,https://www.etranoulis.gr/oikiakes-syskeues/plynthria-stegnwthria/stegnwthria-rouxwn,active,direct_single,resources/templates/electronet/stegnotiria_rouxwn.json,ccc94227f80df3c4f8ec4f4661310b24a6b0213d736f9a897bddd36ce2db7398,4,28,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,1,https://www.electronet.gr/oikiakes-syskeyes/plyntiria-stegnotiria/stegnotiria/stegnotirio-royhon-bosch-wqg243b9gr-9-kg-c
sha1:7a6777b4092e72e4a8dbc81d979cf24990048b47,foyrnoi_mikrokymaton,foyrnoi_mikrokymaton_electronet_labels_v1,ΟΙΚΙΑΚΕΣ ΣΥΣΚΕΥΕΣ > Φούρνοι Μικροκυμάτων > -,ΟΙΚΙΑΚΕΣ ΣΥΣΚΕΥΕΣ,Φούρνοι Μικροκυμάτων,,Φούρνοι Μικροκυμάτων,Φούρνοι Μικροκυμάτων,https://www.etranoulis.gr/oikiakes-syskeues/fournoi-mikrokymatwn,active,direct_single,resources/templates/electronet/foyrnoi_mikrokymaton.json,c569ee58d62fbf68647e2a8a46b4256e7c1547f5e3bf0c0da834d972c523c34d,5,32,Γενικά χαρακτηριστικά,Εγγύηση Κατασκευαστή,2,https://www.etranoulis.gr/oikiakes-syskeues/fournoi-mikrokymatwn/fournos-mikrokymaton-me-grill-FEL023MS2-20lt-mayros
sha1:771a63f424bb546fed15d1c9b6beaec997bad407,katapsyktes,katapsyktes_electronet_labels_v1,ΟΙΚΙΑΚΕΣ ΣΥΣΚΕΥΕΣ > Ψυγεία & Καταψύκτες > Καταψύκτες,ΟΙΚΙΑΚΕΣ ΣΥΣΚΕΥΕΣ,Ψυγεία & Καταψύκτες,Καταψύκτες,Καταψύκτες,Καταψύκτες,https://www.etranoulis.gr/oikiakes-syskeues/psygeia-katapsyktes/katapsyktes,active,direct_single,resources/templates/electronet/katapsyktes.json,84566326bf084aaee9a37c0bcc6ee631ed5b140c353e561fc07b3bee197053a4,4,32,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,2,https://www.etranoulis.gr/oikiakes-syskeues/psygeia-katapsyktes/katapsyktes/katapsyktis-mpaoylo-eskimo-es-frc150ime-143lt-e-inverter
sha1:27acd23e244876dd0f9eee68083304a7800e9aee,psygeia,psygeia_electronet_labels_v1,ΟΙΚΙΑΚΕΣ ΣΥΣΚΕΥΕΣ > Ψυγεία & Καταψύκτες > Ψυγεία,ΟΙΚΙΑΚΕΣ ΣΥΣΚΕΥΕΣ,Ψυγεία & Καταψύκτες,Ψυγεία,Ψυγεία,Ψυγεία,https://www.etranoulis.gr/oikiakes-syskeues/psygeia-katapsyktes/psygeia,active,direct_single,resources/templates/electronet/psygeia.json,608f673db37fcc1f1479e2abbb36f7f4bbf1bd87f5b151b633ad56bce8ef215d,5,52,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,2,https://www.etranoulis.gr/oikiakes-syskeues/psygeia-katapsyktes/psygeia/eskimo-psygeio-mini-bar-es-r1d90ses-asimi-e
sha1:6d9a259f1c321abcac7a10490c0b10c555f70fed,psygeiokatapsyktes,psygeiokatapsyktes_electronet_labels_v1,ΟΙΚΙΑΚΕΣ ΣΥΣΚΕΥΕΣ > Ψυγεία & Καταψύκτες > Ψυγειοκαταψύκτες,ΟΙΚΙΑΚΕΣ ΣΥΣΚΕΥΕΣ,Ψυγεία & Καταψύκτες,Ψυγειοκαταψύκτες,Ψυγειοκαταψύκτες,Ψυγειοκαταψύκτες,https://www.etranoulis.gr/oikiakes-syskeues/psygeia-katapsyktes/psygeiokatapsyktes,active,direct_single,resources/templates/electronet/psygeiokatapsyktes.json,f5d503e2c3d34e02bc24564ff32dab6fb33346c80a5a556c0b2e40e84188222b,5,52,Γενικά χαρακτηριστικά,Εγγύηση Κατασκευαστή,1,https://www.electronet.gr/oikiakes-syskeyes/psygeia-katapsyktes/psygeiokatapsyktes/psygeiokatapsyktis-lg-gbbw726cev-anthraki-c
sha1:a9c9e7421a8719d56fcfe817d078a56f4e9aa2be,axesoyar_analosima_thermos,axesoyar_analosima_thermos_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Καφές-Ροφήματα-Χυμοί > Αξεσουάρ-Αναλώσιμα-Θερμός,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Καφές-Ροφήματα-Χυμοί,Αξεσουάρ-Αναλώσιμα-Θερμός,Αξεσουάρ-Αναλώσιμα-Θερμός,Αξεσουάρ-Αναλώσιμα-Θερμός,https://www.etranoulis.gr/oikiakos-eksoplismos/kafes-rofhmata-xhmoi/kaf-aksesouar-analwsima-thermos,active,direct_single,resources/templates/electronet/axesoyar_analosima_thermos.json,ad09ea6a46f00b7c427a42e18be86e21cfd18e9159dc4bbef4ba82baf010262c,2,6,Γενικά Χαρακτηριστικά,Χρώμα,2,https://www.etranoulis.gr/oikiakos-eksoplismos/kafes-rofhmata-xhmoi/kaf-aksesouar-analwsima-thermos/fiali-ygraeriou-gia-gazaki-campingaz-elgreco-cv470
sha1:3a2c8af4fd08d85e302b1500a2200f1f34483a57,apoxymotes,apoxymotes_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Καφές-Ροφήματα-Χυμοί > Αποχυμωτές,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Καφές-Ροφήματα-Χυμοί,Αποχυμωτές,Αποχυμωτές,Αποχυμωτές,https://www.etranoulis.gr/oikiakos-eksoplismos/kafes-rofhmata-xhmoi/apoxymwtes,active,direct_single,resources/templates/electronet/apoxymotes.json,cf0e744ad7d4cef89ffa00cc6b7ef5aa0558f58029b6e53624300023637b5be1,3,19,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,2,https://www.etranoulis.gr/oikiakos-eksoplismos/kafes-rofhmata-xhmoi/apoxymwtes/rohnson-r-439-apoxymotis-1200w-stomio-85mm-kanata-0-75lt
sha1:c6edc11ad35beed894102a54675ee96a0ee5dacd,kafetieres_espresso,kafetieres_espresso_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Καφές-Ροφήματα-Χυμοί > Καφετιέρες Espresso,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Καφές-Ροφήματα-Χυμοί,Καφετιέρες Espresso,Καφετιέρες Espresso,Καφετιέρες Espresso,https://www.etranoulis.gr/oikiakos-eksoplismos/kafes-rofhmata-xhmoi/kafetieres-espresso,active,direct_single,resources/templates/electronet/kafetieres_espresso.json,ae08f5c28fb8b72dc616c80650824e471a039ceb0f9e0cba622ea1644351479b,2,25,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,2,https://www.etranoulis.gr/oikiakos-eksoplismos/kafes-rofhmata-xhmoi/kafetieres-espresso/kafetiera-espresso-delonghi-magnifica-s-ecam22115b-mayro-automati-15bar
sha1:5c393ed79534c4885582469115ac4c56bc30d095,kafetieres_filtroy,kafetieres_filtroy_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Καφές-Ροφήματα-Χυμοί > Καφετιέρες Φίλτρου,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Καφές-Ροφήματα-Χυμοί,Καφετιέρες Φίλτρου,Καφετιέρες Φίλτρου,Καφετιέρες Φίλτρου,https://www.etranoulis.gr/oikiakos-eksoplismos/kafes-rofhmata-xhmoi/kafetieres-filtrou,active,direct_single,resources/templates/electronet/kafetieres_filtroy.json,fd3e759c5bdd6565c92915561ea6ef6d7071f63a77d194f081fc953c7ed7f867,3,18,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,2,https://www.etranoulis.gr/oikiakos-eksoplismos/kafes-rofhmata-xhmoi/kafetieres-filtrou/kafetiera-filtrou-gallikou-rohnson-mod-r-929
sha1:7b492728eade5d99cc37090815f1ed159cccd19a,styptiria,styptiria_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Καφές-Ροφήματα-Χυμοί > Στυπτήρια,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Καφές-Ροφήματα-Χυμοί,Στυπτήρια,Στυπτήρια,Στυπτήρια,https://www.etranoulis.gr/oikiakos-eksoplismos/kafes-rofhmata-xhmoi/stypthria,active,direct_single,resources/templates/electronet/styptiria.json,6914ff1a85eb1fa7265c8dc284189bd73222f61e980e47f8f2fd4e33b670a55b,3,19,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,1,https://www.etranoulis.gr/oikiakos-eksoplismos/kafes-rofhmata-xhmoi/stypthria/hlektrikos-lemonostyfths-bosch-MCP72GPW-40W
sha1:12ccc574367c4d65c77ec44cf6e7c3f41f6395ef,frapieres,frapieres_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Καφές-Ροφήματα-Χυμοί > Φραπιέρες,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Καφές-Ροφήματα-Χυμοί,Φραπιέρες,Φραπιέρες,Φραπιέρες,https://www.etranoulis.gr/oikiakos-eksoplismos/kafes-rofhmata-xhmoi/frapieres,active,direct_single,resources/templates/electronet/frapieres.json,17cf5854bdfe1c04c7f8148ded2fc515f8b919d4ffa778165ab98d9b75e559eb,1,8,Επισκόπηση Προϊόντος,Εγγύηση Κατασκευαστή,1,https://www.electronet.gr/exoplismos-spitioy/kafes-hymoi-rofimata/frapieres-ilektrika-mprikia/frapiera-rohnson-mod-r-4410-asimi
sha1:a51bf1f30f2acacf96bf1fd23fb64bd014c87556,artoparaskeyastes,artoparaskeyastes_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Μικροί Μάγειρες > Αρτοπαρασκευαστές,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Μικροί Μάγειρες,Αρτοπαρασκευαστές,Αρτοπαρασκευαστές,Αρτοπαρασκευαστές,https://www.etranoulis.gr/oikiakos-eksoplismos/mikroi-mageires/artoparaskeuastes,active,direct_single,resources/templates/electronet/artoparaskeyastes.json,908efbcd065d32a794fccea16dd69a8ab14621f56009af3e51dda450e0c75f11,3,18,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,1,https://www.electronet.gr/exoplismos-spitioy/mikroi-mageires/artoparaskeyastes/artoparaskeyastis-tefal-pain-dore-pf2101
sha1:f2e4597d9f340cfade24927391f8479c04a4b640,atmomageires,atmomageires_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Μικροί Μάγειρες > Ατμομάγειρες,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Μικροί Μάγειρες,Ατμομάγειρες,Ατμομάγειρες,Ατμομάγειρες,https://www.etranoulis.gr/oikiakos-eksoplismos/mikroi-mageires/atmomageires,active,direct_single,resources/templates/electronet/atmomageires.json,4034b7423643a909baf39b67f16bc7280ca396ed62e1d62e24b23c7db9f4a3ae,3,19,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,1,https://www.electronet.gr/exoplismos-spitioy/mikroi-mageires/atmomageires/atmomageiras-braun-fs-3000wh-tributecollection-leyko
sha1:5efb1eddbe6bf3a6770f831e84282f1dcaa9cf3b,mikroi_mageires_esties_small,mikroi_mageires_esties_small_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Μικροί Μάγειρες > Εστίες,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Μικροί Μάγειρες,Εστίες,Εστίες,Εστίες,https://www.etranoulis.gr/oikiakos-eksoplismos/mikroi-mageires/esties_small,active,direct_single,resources/templates/electronet/mikroi_mageires_esties_small.json,4a5181a39e1282e31f3111a65187b6393f196ad382e410f107cd63f68cc31b3e,3,5,Διαστάσεις,Βάθος,1,https://www.etranoulis.gr/oikiakos-eksoplismos/mikroi-mageires/esties_small/estia-hlektrikh-rohnson-mod-r-2410
sha1:fb24efeacf0495fc3359e8528122e32ba3f7ec00,pagotomixanes,pagotomixanes_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Μικροί Μάγειρες > Παγωτομηχανές,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Μικροί Μάγειρες,Παγωτομηχανές,Παγωτομηχανές,Παγωτομηχανές,https://www.etranoulis.gr/oikiakos-eksoplismos/mikroi-mageires/pagwtomhxanes,active,direct_single,resources/templates/electronet/pagotomixanes.json,b7311f546ec00b51a35859c282f16cceed547684584fbf42e9219fb344b29513,1,9,Επισκόπηση Προϊόντος,Διαστάσεις Συσκευής σε Εκατοστά (Υ χ Π χ Β,1,https://www.electronet.gr/exoplismos-spitioy/mikroi-mageires/pagotomihanes-giaoyrtomihanes/pagotomihani-ninja-nc300eu-800-watt
sha1:fc99c1f21e774bc516208941962c8d92d5daafb2,paraskeyastis_pop_korn,paraskeyastis_pop_korn_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Μικροί Μάγειρες > Παρασκευαστής Ποπ Κορν,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Μικροί Μάγειρες,Παρασκευαστής Ποπ Κορν,Παρασκευαστής Ποπ Κορν,Παρασκευαστής Ποπ Κορν,https://www.etranoulis.gr/oikiakos-eksoplismos/mikroi-mageires/popcorn-maker,manual_only,manual_only,resources/templates/electronet/paraskeyastis_pop_korn.json,5abda9ad4d419bb327f34f852950127f4e498e192e53628e819ad6407d8fc7ff,1,1,TODO,NEEDS_MANUAL_LABELS,0,
sha1:dc46728b1307adc50b9cbc09b0d86a3d7e3844db,tostieres,tostieres_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Μικροί Μάγειρες > Τοστιέρες,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Μικροί Μάγειρες,Τοστιέρες,Τοστιέρες,Τοστιέρες,https://www.etranoulis.gr/oikiakos-eksoplismos/mikroi-mageires/tostieres,active,direct_single,resources/templates/electronet/tostieres.json,f842a5f222ac18f83ed2d7c00e7f665e536c57ffb76f6ceee1e0a0552d747783,3,19,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,2,https://www.etranoulis.gr/oikiakos-eksoplismos/mikroi-mageires/tostieres/tostiera-braun-sm-5001-br
sha1:1f68f069961fded3ca13ff06e940e9593497dd04,foyrnakia,foyrnakia_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Μικροί Μάγειρες > Φουρνάκια,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Μικροί Μάγειρες,Φουρνάκια,Φουρνάκια,Φουρνάκια,https://www.etranoulis.gr/oikiakos-eksoplismos/mikroi-mageires/fournakia,active,direct_single,resources/templates/electronet/foyrnakia.json,ce93272835a9ea26bc0bf5d7c8c375ac1a5d1160e29901580c6802f21d07d053,3,22,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,2,https://www.etranoulis.gr/oikiakos-eksoplismos/mikroi-mageires/fournakia/davoline-star-4508-fournaki-me-esties-38lt-3150w-3esties
sha1:d10255e41f8c0b7563a97291d0421d1e6df9146b,fritezes,fritezes_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Μικροί Μάγειρες > Φριτέζες,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Μικροί Μάγειρες,Φριτέζες,Φριτέζες,Φριτέζες,https://www.etranoulis.gr/oikiakos-eksoplismos/mikroi-mageires/fritezes,active,direct_single,resources/templates/electronet/fritezes.json,a7580121c0f55f3aeb3f717ca656e12cf1f8d3431445022a7c00b553453df96d,2,18,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,2,https://www.electronet.gr/oikiakos-eksoplismos/mikroi-mageires/fritezes/forma-mageirematos-air-fryer-rohnson-AF02
sha1:989e32be31833c891ab05912236e5da513439582,fryganieres,fryganieres_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Μικροί Μάγειρες > Φρυγανιέρες,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Μικροί Μάγειρες,Φρυγανιέρες,Φρυγανιέρες,Φρυγανιέρες,https://www.etranoulis.gr/oikiakos-eksoplismos/mikroi-mageires/fryganieres,active,direct_single,resources/templates/electronet/fryganieres.json,f82b31a0fddb7338f9b0e845673cbd267a026cc0e2e0a00d416097babaef0a0e,3,18,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,2,https://www.etranoulis.gr/oikiakos-eksoplismos/mikroi-mageires/fryganieres/fryganiera-philips-hd2640-10
sha1:8ed131cab04279a8d9b0c78b5ef6f73931ef03d6,psistieres_gkrilieres,psistieres_gkrilieres_electronet_labels_v1,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Μικροί Μάγειρες > Ψηστιέρες - Γκριλιέρες,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Μικροί Μάγειρες,Ψηστιέρες - Γκριλιέρες,Ψηστιέρες - Γκριλιέρες,Ψηστιέρες - Γκριλιέρες,https://www.etranoulis.gr/oikiakos-eksoplismos/mikroi-mageires/pshstieres-gkrilieres,active,direct_single,resources/templates/electronet/psistieres_gkrilieres.json,b6fd0a3d44479c14aaa786d3189e7c0cd5264638e439ccd18fdac01d2dbeee49,3,16,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,2,https://www.etranoulis.gr/oikiakos-eksoplismos/mikroi-mageires/pshstieres-gkrilieres/rohnson-r250n-electric-grill
sha1:8a46016661a3f3c81e02bfa6e9550e9caaf47ecd,isiotika_mallion,isiotika_mallion,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ > Προσωπική Φροντίδα > Βούρτσες-Ψαλίδια-ισιωτικά,ΟΙΚΙΑΚΟΣ ΕΞΟΠΛΙΣΜΟΣ,Προσωπική Φροντίδα,Βούρτσες-Ψαλίδια-ισιωτικά,Βούρτσες-Ψαλίδια-ισιωτικά,Βούρτσες-Ψαλίδια-ισιωτικά,https://www.etranoulis.gr/oikiakos-eksoplismos/proswpikh-frontida/vourtses-psalidia,active,category_pool,resources/templates/electronet/isiotika_mallion.json,3b8e2e01245ea6a933d72b3279ee9cd9f68707baf0478e007e00a740e5dd10f6,2,17,Γενικά Χαρακτηριστικά,Εγγύηση Κατασκευαστή,1,https://www.electronet.gr/exoplismos-spitioy/gynaikeia-frontida/isiotika-mallion/isiotiko-mallion-philips-bhs52000
